City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Acarau,BR,2022-06-05 21:12:22,-2.8856,-40.12,78.08,84,13,10.87
594,Januaria,BR,2022-06-05 21:12:22,-15.4833,-44.3667,73.54,38,26,3.29
595,Don Sak,TH,2022-06-05 21:12:23,9.3168,99.6918,82.15,84,100,6.67
596,Hudson Bay,CA,2022-06-05 21:12:23,52.85,-102.3842,57.2,47,22,13.29
597,Shache,CN,2022-06-05 21:12:23,38.4167,77.2406,76.71,22,100,5.28
598,Mahon,ES,2022-06-05 21:12:24,39.8885,4.2658,68.56,94,20,0.0
599,Hofn,IS,2022-06-05 21:12:24,64.2539,-15.2082,51.85,84,85,17.07
600,Tupa,BR,2022-06-05 21:07:51,-21.9347,-50.5136,73.02,56,21,4.74
601,Thinadhoo,MV,2022-06-05 21:12:25,0.5333,72.9333,83.3,71,100,7.56
602,Lewisville,US,2022-06-05 21:13:26,33.0462,-96.9942,95.61,53,40,20.71
603,Sovetskiy,RU,2022-06-05 21:10:31,61.3614,63.5842,40.23,57,0,5.21
604,Nicoya,CR,2022-06-05 21:13:27,10.1483,-85.452,83.34,71,99,5.7
605,Siocon,PH,2022-06-05 21:13:27,7.7061,122.1353,77.27,86,97,2.82
606,Puerto Carreno,CO,2022-06-05 21:12:41,6.189,-67.4859,76.57,84,100,5.68
607,Guangyuan,CN,2022-06-05 21:13:28,32.442,105.823,66.83,92,91,1.3
608,Anderson,US,2022-06-05 21:13:28,34.5334,-82.6499,83.53,44,75,6.91
609,Garowe,SO,2022-06-05 21:13:28,8.4054,48.4845,80.56,57,85,10.83
610,Teyateyaneng,LS,2022-06-05 21:13:29,-29.1472,27.7489,43.32,52,6,2.44
611,Colac,AU,2022-06-05 21:13:29,-38.3333,143.5833,43.83,85,82,12.17
612,Buenos Aires,AR,2022-06-05 21:09:03,-34.6132,-58.3772,57.99,81,40,2.3
613,Comodoro Rivadavia,AR,2022-06-05 21:13:30,-45.8667,-67.5,51.66,30,0,18.41
614,San Quintin,MX,2022-06-05 21:13:30,30.4833,-115.95,69.08,70,0,20.8
615,Alcudia,ES,2022-06-05 21:13:31,39.8532,3.1214,76.19,78,100,3.36
616,Arani,IN,2022-06-05 21:13:31,12.6667,79.2833,82.92,67,100,4.43
617,Shestakovo,RU,2022-06-05 21:13:32,56.4915,103.96,41.43,94,71,3.78
618,Sumbe,AO,2022-06-05 21:13:32,-11.2061,13.8437,72.77,71,81,4.54
619,Scarborough,GB,2022-06-05 21:13:32,54.2797,-0.4044,51.33,91,100,5.99
620,Hollister,US,2022-06-05 21:10:14,36.8525,-121.4016,85.73,61,20,11.5
621,Atlantic City,US,2022-06-05 21:09:25,39.3643,-74.4229,73.18,34,0,11.5
622,Dali,CN,2022-06-05 21:10:24,25.7,100.1833,63.77,93,99,4.56
623,Khani,GE,2022-06-05 21:13:33,41.9563,42.9566,58.57,97,84,1.36
624,Pirgos,GR,2022-06-05 21:13:34,35.1167,25.7178,78.62,43,0,5.17
625,Puerto Quijarro,BO,2022-06-05 21:13:34,-17.7833,-57.7667,87.91,28,66,2.62
626,Santa Vitoria Do Palmar,BR,2022-06-05 21:13:35,-33.5189,-53.3681,59.58,87,100,0.29
627,Havoysund,NO,2022-06-05 21:13:35,70.9963,24.6622,44.83,78,100,20.24
628,Maniitsoq,GL,2022-06-05 21:13:36,65.4167,-52.9,47.01,57,0,7.54
629,Nyaunglebin,MM,2022-06-05 21:13:36,17.95,96.7333,75.04,95,100,5.06
630,Taoudenni,ML,2022-06-05 21:13:37,22.6783,-3.9836,102.85,8,44,9.8
631,Tiarei,PF,2022-06-05 21:13:37,-17.5333,-149.3333,84.0,72,92,18.45
632,Nargana,PA,2022-06-05 21:13:37,9.4428,-78.5906,83.12,75,81,2.35
633,Kupang,ID,2022-06-05 21:13:38,-10.1667,123.5833,76.42,86,53,6.08
634,Marovoay,MG,2022-06-05 21:13:38,-16.1,46.6333,72.99,62,98,4.07
635,Salihorsk,BY,2022-06-05 21:13:39,52.7876,27.5415,53.76,83,6,6.69
636,Xichang,CN,2022-06-05 21:13:39,27.8964,102.2634,61.81,84,99,2.1
637,Kalemie,CD,2022-06-05 21:13:40,-5.9475,29.1947,68.54,73,6,2.66
638,Alexandria,EG,2022-06-05 21:13:40,31.2156,29.9553,74.32,77,0,8.5
639,Playas,EC,2022-06-05 21:13:40,-2.6333,-80.3833,74.95,75,64,12.95
640,San Cristobal,VE,2022-06-05 21:13:41,7.7669,-72.225,75.38,65,77,5.95
641,Shurugwi,ZW,2022-06-05 21:13:41,-19.6702,30.0059,49.8,69,18,8.97
642,Acevedo,CO,2022-06-05 21:13:42,1.8361,-75.855,73.62,72,75,2.3
643,Wanlaweyn,SO,2022-06-05 21:13:42,2.6185,44.8938,75.81,80,95,13.18
644,Skerries,IE,2022-06-05 21:13:43,53.5828,-6.1083,53.13,90,100,9.24
645,Mokhsogollokh,RU,2022-06-05 21:13:43,61.4681,128.9203,64.44,62,26,0.94
646,Lerwick,GB,2022-06-05 21:13:43,60.1545,-1.1494,50.0,87,69,2.93
647,Kerema,PG,2022-06-05 21:13:44,-7.9631,145.7785,77.02,86,76,3.44
648,Trairi,BR,2022-06-05 21:14:43,-3.2778,-39.2689,76.28,86,88,9.01
649,Kudahuvadhoo,MV,2022-06-05 21:14:45,2.6708,72.8944,83.16,73,81,11.72
650,Valentin Gomez Farias,MX,2022-06-05 21:14:45,28.2167,-106.5833,90.93,8,0,8.5
651,Gremyachinsk,RU,2022-06-05 21:14:45,58.5603,57.851,50.09,85,100,3.42
652,Loikaw,MM,2022-06-05 21:14:46,19.6742,97.2094,67.8,93,100,2.17
653,Valdosta,US,2022-06-05 21:13:19,30.8327,-83.2785,85.91,59,20,9.22
654,Yining,CN,2022-06-05 21:14:46,29.0361,114.5636,68.77,95,21,0.87
655,Staryy Nadym,RU,2022-06-05 21:14:47,65.6118,72.6842,35.01,59,21,7.63
656,Zhigansk,RU,2022-06-05 21:14:47,66.7697,123.3711,56.98,46,97,5.5
657,Craig,US,2022-06-05 21:14:48,40.5153,-107.5464,75.15,31,75,9.22
658,Seymchan,RU,2022-06-05 21:14:48,62.8833,152.4333,61.57,49,85,8.1
659,Ahmadpur,IN,2022-06-05 21:14:49,18.7,76.9333,87.85,41,100,14.79
660,Samarai,PG,2022-06-05 21:14:49,-10.6167,150.6667,81.88,81,82,13.29
661,Northam,GB,2022-06-05 21:14:49,51.0333,-4.2167,55.26,96,91,2.06
662,Inhambane,MZ,2022-06-05 21:14:50,-23.865,35.3833,67.84,81,30,11.92
663,Te Anau,NZ,2022-06-05 21:14:50,-45.4167,167.7167,43.79,92,38,1.52
664,Belgrade,RS,2022-06-05 21:14:44,44.804,20.4651,76.66,69,0,5.75
665,Hambantota,LK,2022-06-05 21:14:51,6.1241,81.1185,77.97,86,91,15.26
666,Cedar City,US,2022-06-05 21:10:03,37.6775,-113.0619,81.57,17,75,11.5
667,Ambovombe,MG,2022-06-05 21:14:51,-25.1667,46.0833,67.93,82,86,1.77
668,Aktash,RU,2022-06-05 21:14:52,50.3,87.7333,31.93,97,99,5.17
669,Naze,JP,2022-06-05 21:14:52,28.3667,129.4833,74.32,83,100,25.59
670,Nchelenge,ZM,2022-06-05 21:14:53,-9.3451,28.734,64.02,57,49,5.82
671,Aripuana,BR,2022-06-05 21:14:53,-9.1667,-60.6333,84.49,52,59,1.79
672,Dunedin,NZ,2022-06-05 21:14:53,-45.8742,170.5036,48.79,71,1,1.99
673,Pringsewu,ID,2022-06-05 21:14:54,-5.3582,104.9744,73.65,97,100,2.51
674,Road Town,VG,2022-06-05 21:14:54,18.4167,-64.6167,86.04,74,20,8.05
675,Illapel,CL,2022-06-05 21:14:55,-31.6308,-71.1653,64.45,42,87,4.25
676,Lask,PL,2022-06-05 21:14:55,51.5906,19.1328,63.01,73,10,9.42
677,Pafos,CY,2022-06-05 21:14:56,34.7667,32.4167,73.18,73,0,3.44
678,Poum,NC,2022-06-05 21:14:56,-20.2333,164.0167,76.55,74,3,12.91
679,Guaymas,MX,2022-06-05 21:14:57,27.9333,-110.9,94.89,66,0,16.11
680,Coruripe,BR,2022-06-05 21:14:57,-10.1256,-36.1756,75.06,87,57,18.1
681,Diapaga,BF,2022-06-05 21:14:57,12.0708,1.7889,87.01,40,97,9.06
682,Tromso,NO,2022-06-05 21:14:58,69.6496,18.957,42.82,75,75,24.16
683,Kavaratti,IN,2022-06-05 21:14:58,10.5669,72.642,83.3,76,100,12.01
684,Saint-Jean-De-Maurienne,FR,2022-06-05 21:14:59,45.1667,6.5833,46.13,91,31,5.21
685,Taganak,PH,2022-06-05 21:14:59,6.0833,118.3,81.39,79,76,5.79
686,Abu Zabad,SD,2022-06-05 21:15:00,12.35,29.25,88.14,35,19,10.4
687,Birin,NP,2022-06-05 21:15:00,26.8865,88.0718,62.46,85,64,3.98
688,Virginia Beach,US,2022-06-05 21:13:49,36.8529,-75.978,79.03,72,75,16.11
689,Quebrangulo,BR,2022-06-05 21:15:01,-9.3189,-36.4711,68.14,97,23,5.55
690,Baherden,TM,2022-06-05 21:15:01,38.4362,57.4316,82.8,14,0,5.3
691,Huambo,AO,2022-06-05 21:15:01,-12.7761,15.7392,52.59,48,0,3.89
692,Kars,TR,2022-06-05 21:15:02,40.602,43.095,54.05,54,20,4.61
693,Palm Coast,US,2022-06-05 21:15:03,29.585,-81.2078,86.09,77,40,11.5
694,Gazojak,TM,2022-06-05 21:15:03,41.1875,61.4036,80.78,11,6,9.44
695,Nishihara,JP,2022-06-05 21:16:04,26.1842,127.7558,80.65,97,75,19.57
696,Meaux,FR,2022-06-05 21:16:04,48.9167,3.0,61.29,85,2,6.89
697,Pochutla,MX,2022-06-05 21:16:04,15.7432,-96.4661,87.82,66,98,8.3
698,Fallon,US,2022-06-05 21:16:05,39.4735,-118.7774,77.45,33,75,4.61
699,Yajalon,MX,2022-06-05 21:16:05,17.2333,-92.3333,84.02,52,85,5.03
700,Kovdor,RU,2022-06-05 21:16:06,67.5662,30.4758,47.37,74,100,2.55
701,Okhotsk,RU,2022-06-05 21:16:06,59.3833,143.3,48.02,79,35,10.25
702,Presidencia Roque Saenz Pena,AR,2022-06-05 21:16:06,-26.7852,-60.4388,65.71,97,100,6.78
703,Zhaotong,CN,2022-06-05 21:16:07,27.3167,103.7167,56.61,81,100,1.92
704,Sikandarpur,IN,2022-06-05 21:16:07,26.05,84.05,85.96,69,86,9.37
705,Moyale,KE,2022-06-05 21:16:08,3.5167,39.0584,70.3,67,99,7.54
706,Lluta,PE,2022-06-05 21:16:08,-16.0147,-72.0142,49.33,59,78,7.52
707,Warrnambool,AU,2022-06-05 21:16:09,-38.3833,142.4833,49.8,67,98,22.32
708,Beyneu,KZ,2022-06-05 21:16:09,45.3167,55.2,83.39,11,22,11.95
709,Guilin,CN,2022-06-05 21:16:09,25.2819,110.2864,75.31,97,100,3.15
710,Koshki,RU,2022-06-05 21:16:10,54.2091,50.4677,58.75,76,95,5.53
711,Tacuarembo,UY,2022-06-05 21:12:00,-31.7333,-55.9833,60.22,93,100,3.24
712,Bosaso,SO,2022-06-05 21:16:11,11.2842,49.1816,87.26,59,90,3.31
713,Batemans Bay,AU,2022-06-05 21:16:11,-35.7167,150.1833,54.1,62,47,19.86
714,Tocache,PE,2022-06-05 21:16:12,-8.1842,-76.5125,83.28,64,49,1.05
715,Ginir,ET,2022-06-05 21:16:12,7.1333,40.7,59.47,83,100,6.98
716,Gorgan,IR,2022-06-05 21:16:13,36.8387,54.4348,75.16,57,0,11.5
717,Luena,AO,2022-06-05 21:16:13,-11.7833,19.9167,51.89,53,1,5.14
718,Manzanillo,CU,2022-06-05 21:16:14,20.3433,-77.1167,88.92,54,99,11.77
719,Havre-Saint-Pierre,CA,2022-06-05 21:13:24,50.2334,-63.5986,50.76,70,46,9.48
720,Turukhansk,RU,2022-06-05 21:16:14,65.8167,87.9833,33.71,76,98,4.92
721,Vengerovo,RU,2022-06-05 21:16:15,55.6848,76.7471,34.36,79,2,3.09
